ADDRESS_NAME,ADDRESS_NUMBER
Cietrzewia,11
Cietrzewia,9
Cietrzewia,21
Cietrzewia,30
Cietrzewia,1
Cietrzewia,4
Cietrzewia,7
Cietrzewia,1B
Cietrzewia,25
Cietrzewia,6
Cietrzewia,24A
Cietrzewia,24
Cietrzewia,37
Cietrzewia,22
Cietrzewia,39A
Cietrzewia,34A
Cietrzewia,33
Cietrzewia,26
Cietrzewia,2
Cietrzewia,22A
Cietrzewia,39
Cietrzewia,35
Cietrzewia,18A
Cietrzewia,16
Ciszewska,7
Ciszewska,10
Ciszewska,3
Dziupli,25
Dziupli,30
Dziupli,28
Dzwonkowa,28A
Dzwonkowa,48
Dzwonkowa,41A
Dzwonkowa,62
Dzwonkowa,5
Dzwonkowa,35
Dzwonkowa,29
Dzwonkowa,23
Dzwonkowa,44
Dzwonkowa,27
Dzwonkowa,41
Dzwonkowa,43
Dzwonkowa,12
Dzwonkowa,42
Dzwonkowa,52
Dzwonkowa,32
Dzwonkowa,21
Czereśniowa,148
Czereśniowa,106A
Czereśniowa,10A
Czereśniowa,154
Czereśniowa,51B
Czereśniowa,51A
Czereśniowa,50A
Czereśniowa,48A
Czereśniowa,46A
Czereśniowa,44A
Czereśniowa,41C
Czereśniowa,27A
Czereśniowa,13B
Czereśniowa,13A
Czereśniowa,116A
Czereśniowa,122
Czereśniowa,67
Czereśniowa,65
Czereśniowa,108
Czereśniowa,110C
Czereśniowa,110B
Czereśniowa,18A
Czereśniowa,116
Czereśniowa,11
Czereśniowa,14A
Czereśniowa,13G
Czereśniowa,15
Czereśniowa,8
Stroma,29A
Stroma,43
Stroma,35
Stroma,33
Stroma,22A
Stroma,57
Stroma,18
Stroma,24
Stroma,38A
Stroma,57A
Stroma,16A
Stroma,34
Stroma,36
Stroma,59
Strąkowa,20B
Strąkowa,15
Strąkowa,10
Strąkowa,19
Strąkowa,10A
Strąkowa,3
Aleje Jerozolimskie,192B
Aleje Jerozolimskie,192A
Aleje Jerozolimskie,200
Aleje Jerozolimskie,198G
Aleje Jerozolimskie,174
Aleje Jerozolimskie,194D
Aleje Jerozolimskie,194F
Aleje Jerozolimskie,194B
Aleje Jerozolimskie,198R
Aleje Jerozolimskie,198D
Aleje Jerozolimskie,198L
Aleje Jerozolimskie,198M
Aleje Jerozolimskie,198B
Aleje Jerozolimskie,198A
Aleje Jerozolimskie,192G
Aleje Jerozolimskie,196F
Aleje Jerozolimskie,194
Aleje Jerozolimskie,198
Aleje Jerozolimskie,192H
Aleje Jerozolimskie,192F
Aleje Jerozolimskie,194H
Aleje Jerozolimskie,180
Aleje Jerozolimskie,212
Aleje Jerozolimskie,198S
Aleje Jerozolimskie,198C
Aleje Jerozolimskie,198E
Aleje Jerozolimskie,200A
Krakowiaków,64A
Krakowiaków,62
Krakowiaków,91/101
Krakowiaków,46
Krakowiaków,5B
Krakowiaków,50
Krakowiaków,3A
Krakowiaków,43
Krakowiaków,31
Krakowiaków,20A
Krakowiaków,20
Krakowiaków,18A
Krakowiaków,18
Krakowiaków,4
Krakowiaków,22
Krakowiaków,17
Aleja Krakowska,107
Aleja Krakowska,253
Aleja Krakowska,248
Aleja Krakowska,215
Aleja Krakowska,287
Aleja Krakowska,232
Aleja Krakowska,216
Aleja Krakowska,11
Aleja Krakowska,133
Aleja Krakowska,285
Aleja Krakowska,62
Mikołajska,1
Mikołajska,4
Mikołajska,7A
Mikołajska,52
Mikołajska,15
Mikołajska,16
Mikołajska,11A
Mikołajska,7B
Mikołajska,11
Mikołajska,24
Mikołajska,14A
Mikołajska,18
Mikołajska,37
Mikołajska,46
Mikołajska,38A
Mikołajska,21
Mikołajska,17
Mikołajska,17A
Mikołajska,10A
Mikołajska,20
Mikołajska,20A
Mikołajska,45
Mikołajska,45A
Mikołajska,23A
Mikołajska,13B
Mikołajska,18A
Mikołajska,44
Mikołajska,48
Mikołajska,8
Mikołajska,8A
Mikołajska,28
Mikołajska,33
1 Sierpnia,38A
1 Sierpnia,33
1 Sierpnia,32
1 Sierpnia,40A
Dzwonkowa,9
Dzwonkowa,23A
Dzwonkowa,54
Dzwonkowa,19
Dzwonkowa,45
Dzwonkowa,1A
Dzwonkowa,56
Dzwonkowa,40
Dzwonkowa,19A
Dzwonkowa,66A
Dzwonkowa,21A
Dzwonkowa,51A
Dzwonkowa,15
Dzwonkowa,46
Eustachego Tyszkiewicza,26
Eustachego Tyszkiewicza,44
Eustachego Tyszkiewicza,32
Eustachego Tyszkiewicza,14/24
Eustachego Tyszkiewicza,38
Eustachego Tyszkiewicza,36
Eustachego Tyszkiewicza,11A
Eustachego Tyszkiewicza,40
Eustachego Tyszkiewicza,46
Eustachego Tyszkiewicza,12A
Eustachego Tyszkiewicza,21
Ulrychowska,34
Ulrychowska,30A
Ulrychowska,30
Ulrychowska,32
Ulrychowska,26
Waliców,17
Waliców,19
Waliców,10
Waliców,25
Waliców,12
Waliców,13
Waliców,9
Waliców,11
Waliców,20
Waliców,14
Waliców,15
Hipolita Wawelberga,10
Hipolita Wawelberga,7
Hipolita Wawelberga,7C
Hipolita Wawelberga,4E
Atlasowa,22
Atlasowa,24
Strąkowa,20A
Strąkowa,8
Strąkowa,17
Strąkowa,20
Strąkowa,15A
Strąkowa,12
Strąkowa,6
Strąkowa,22
Strąkowa,11
Strąkowa,9
Strąkowa,11A
Strąkowa,7
Strąkowa,9A
Strąkowa,9B
Strąkowa,18A
Strąkowa,18
Wolska,88
Wolska,84/86
Wolska,82
Wolska,78/80
Wolska,87
Wolska,76
Wolska,41
Wolska,113A
Wolska,54
Wolska,64
Wolska,77
Wolska,111
Wolska,89
Wolska,90
Wolska,44
Wolska,186
Wolska,165
Wolska,167
Wolska,52
Wolska,109
Wolska,172
Wolska,37
Wolska,60
Wolska,67
Wolska,79
Wolska,94
Wolska,180/182
Wolska,225
Wolska,176
Wolska,64A
Wolska,174
Stanisława Worcella,5
Stanisława Worcella,4
Stanisława Worcella,3C
Stanisława Worcella,5A
Krakowiaków,16
Krakowiaków,63
Krakowiaków,34
Krakowiaków,32
Krakowiaków,59
Krakowiaków,55
Krakowiaków,53
Krakowiaków,25
Krakowiaków,80/98
Krakowiaków,7
Krakowiaków,37
Krakowiaków,103
Krakowiaków,78
Krakowiaków,48
Krakowiaków,47
Leonidasa,54
Leonidasa,52
Leonidasa,56
Leonidasa,26
Leonidasa,24
Leonidasa,50A
Leonidasa,29
Leonidasa,32A
Leonidasa,68
Leonidasa,58
Leonidasa,53
Leonidasa,51
Leonidasa,31
Leonidasa,33
Leonidasa,32
Leonidasa,36A
Leonidasa,30
Leonidasa,62
Leonidasa,74
Leonidasa,28
Leonidasa,19
Leonidasa,76
Leonidasa,49
Leonidasa,76A
Leonidasa,40
Leonidasa,34
Leonidasa,38B
Leonidasa,36
Leonidasa,70
Leżajska,3
Leżajska,4
Leżajska,1
Leżajska,2
1 Sierpnia,1
1 Sierpnia,51A
1 Sierpnia,51
1 Sierpnia,30B
1 Sierpnia,10
1 Sierpnia,12
1 Sierpnia,36A
1 Sierpnia,4
1 Sierpnia,27
1 Sierpnia,2
1 Sierpnia,25
1 Sierpnia,21
1 Sierpnia,29
1 Sierpnia,53
1 Sierpnia,46
Aksamitna,16
Aksamitna,2
Aksamitna,17A
Aksamitna,26
Aksamitna,25
Aksamitna,50
Aksamitna,20
Aksamitna,17
Aksamitna,11
Aksamitna,9
Aksamitna,10
Aksamitna,6
Aksamitna,15
Aksamitna,33
ks. Juliana Chrościckiego,75
ks. Juliana Chrościckiego,52
ks. Juliana Chrościckiego,37A
ks. Juliana Chrościckiego,61
ks. Juliana Chrościckiego,59
ks. Juliana Chrościckiego,34A
ks. Juliana Chrościckiego,62A
ks. Juliana Chrościckiego,17
ks. Juliana Chrościckiego,49
ks. Juliana Chrościckiego,4
ks. Juliana Chrościckiego,45A
ks. Juliana Chrościckiego,36A
ks. Juliana Chrościckiego,26
ks. Juliana Chrościckiego,44
ks. Juliana Chrościckiego,46
Atlasowa,4
Atlasowa,6
Atlasowa,10
Atlasowa,45
Atlasowa,31
Atlasowa,29
Atlasowa,41
Atlasowa,39
Atlasowa,37
Atlasowa,35
Atlasowa,19
Atlasowa,25
Atlasowa,18
Atlasowa,15
Atlasowa,14
Atlasowa,8
Atlasowa,21
Atlasowa,17
Atlasowa,7
Atlasowa,20
Atlasowa,3
Atlasowa,2
Badylarska,23
Badylarska,33
Badylarska,59
Badylarska,45
Badylarska,21
Badylarska,49
Badylarska,49A
Badylarska,43A
Badylarska,41
Badylarska,41B
Ciszewska,21
Ciszewska,23
Ciszewska,14
Ciszewska,12
Ciszewska,13
Ciszewska,17
Ciszewska,16/18
Ciszewska,11
Ciszewska,8
Ciszewska,15
Ciszewska,9
Ciszewska,19
Cykady,2
Cykady,12
Cykady,4
Cyprysowa,25
Cyprysowa,23
Stanisława Worcella,3
Stanisława Worcella,1
Bolesława Chrobrego,16
Bolesława Chrobrego,19
Bolesława Chrobrego,17
Bolesława Chrobrego,9
Bolesława Chrobrego,4
Bolesława Chrobrego,35A
Bolesława Chrobrego,26A
Bolesława Chrobrego,23
Bolesława Chrobrego,18A
Bolesława Chrobrego,10
Bolesława Chrobrego,3
Bolesława Chrobrego,20
Bolesława Chrobrego,16A
Bolesława Chrobrego,6A
Bolesława Chrobrego,40
Bolesława Chrobrego,44
Bolesława Chrobrego,8
Bolesława Chrobrego,25
Bolesława Chrobrego,21
Bolesława Chrobrego,13
Bolesława Chrobrego,2
Bolesława Chrobrego,4A
Bolesława Chrobrego,19A
Bolesława Chrobrego,42
Czereśniowa,53
Czereśniowa,31A
Czereśniowa,41
Czereśniowa,28A
Czereśniowa,128
Czereśniowa,22A
Czereśniowa,17A
Czereśniowa,13C
Czereśniowa,156
Czereśniowa,40
Czereśniowa,39
Czereśniowa,26
Czereśniowa,7
Czereśniowa,73
Czereśniowa,73A
Pawła Lipowczana,6
Galaktyki,3
Galaktyki,23
Galaktyki,1
Galaktyki,31
Galaktyki,25
Galaktyki,21
Galaktyki,17
Galaktyki,7
Galaktyki,5
Galaktyki,15
Geologiczna,1
Geologiczna,8A
Geologiczna,5A
Geologiczna,20
Geologiczna,16
Geologiczna,15
Geologiczna,13
Geologiczna,11
Geologiczna,9
Geologiczna,12
Geologiczna,7A
Geologiczna,7
Geologiczna,5
Geologiczna,4
Geologiczna,10
Geologiczna,18
Geologiczna,12A
Geologiczna,3
Bolesława Gidzińskiego,5A
Bolesława Gidzińskiego,43
Bolesława Gidzińskiego,8A
Bolesława Gidzińskiego,31
Aleje Jerozolimskie,184A
Aleje Jerozolimskie,202
Aleje Jerozolimskie,178A
Aleje Jerozolimskie,178
Aleje Jerozolimskie,217
Aleje Jerozolimskie,195A
Aleje Jerozolimskie,216
Aleje Jerozolimskie,195
Aleje Jerozolimskie,184
Aleje Jerozolimskie,172
Aleje Jerozolimskie,213
Aleje Jerozolimskie,204
Plac Jana Henryka Dąbrowskiego,1
Plac Jana Henryka Dąbrowskiego,3
Elektoralna,07-maj
Elektoralna,17C
Elektoralna,16/22
Elektoralna,14B
Elektoralna,13
Elektoralna,19B
Elektoralna,21
Elektoralna,19A
Elektoralna,19
Elektoralna,06-kwi
Elektoralna,15/17
Elektoralna,10-sie
Elektoralna,12
Elektoralna,14
Elektoralna,12A
Elektoralna,13A
Elektoralna,14A
Elektoralna,2
Elektoralna,9
Elektoralna,11
Karmelicka,3CF
Karmelicka,3CG
Karmelicka,3CH
Karmelicka,3CJ
Karmelicka,3CK
Karmelicka,9A
Karowa,12
Karowa,2
Karowa,20
Karowa,14/16
Karowa,18A
Karowa,18
Karowa,10
Karowa,31
Karowa,31A
Bulwar Jana Karskiego,5
Kawalerii,12
Kawalerii,5
Kawalerii,3
Kawalerii,10
Kawalerii,8
Jana Kilińskiego,1
Jana Kilińskiego,1A
Jana Kilińskiego,3
Freta,3
Freta,10
Freta,37
Freta,25
Freta,18
Freta,26/28
Freta,44/46
Freta,11
Freta,14
Freta,12
Freta,2
Freta,41/43
Freta,29/31
Freta,21/23
Freta,33/35
Freta,13/15
Freta,17
Freta,27
Freta,19
Freta,39
Freta,34/36
Freta,8
Freta,20/24
Freta,09-lip
Tumska,21
Tumska,7
Tumska,4
Tumska,41
Tumska,34
Tumska,10
Tumska,12
Tumska,12A
Tumska,15
Tumska,13
Tumska,38
Tumska,40
Tumska,44
Tumska,46
Tumska,37
Tumska,5
Tumska,3
Tumska,39
Tumska,31
Tumska,24
Tumska,28
Tynkarska,23
Tynkarska,25
Tynkarska,15
Tynkarska,17
Tynkarska,27/31
Urszuli,12A
Urszuli,3
Hoża,37
Hoża,39
Hoża,3
Hoża,07-maj
Hoża,20
Hoża,50
Hoża,1
Hoża,86
Hoża,13A
Hoża,66/68
Hoża,13
Hoża,36
Hoża,19
Hoża,52
Hoża,27A
Hoża,7
Hoża,88
Hoża,63/67
Hoża,51
Hoża,43/49
Hoża,54
Hoża,38
Hoża,25
Hoża,34
Hoża,29/31
Hoża,42
Hoża,40
Hoża,5A
Wiktoryn,6
Wiktoryn,8
Wiktoryn,12
Wiktoryn,14
Wiktoryn,10A
Wilczycka,30
Wilczycka,8
Wilczycka,24A
Wilczycka,32
Wilczycka,18
Wilczycka,15
Wilczycka,1
Wilczycka,11A
Wilczycka,11
Wilczycka,6A
Wilczycka,13
Wilczycka,27
Wilczycka,23
Wilczycka,8A
Wilczycka,25B
Wilczycka,7
Wilczycka,14
Wilczycka,26
Wilczycka,24
Łuczek,6
Czerniakowska,143
Czerniakowska,130/132
Czerwonego Krzyża,2
Czerwonego Krzyża,6
Czerwonego Krzyża,8
Czerwonego Krzyża,4
Daniłowiczowska,18B
Daniłowiczowska,9
Daniłowiczowska,11
Daniłowiczowska,18
Daniłowiczowska,18A
Plac Defilad,1
Franciszka Ksawerego Dmochowskiego,4
Franciszka Ksawerego Dmochowskiego,6
Franciszka Ksawerego Dmochowskiego,1
Franciszka Ksawerego Dmochowskiego,2
Dobra,32
Dobra,76/78
Dobra,9
Dobra,7
Dobra,3
Dobra,14/16
Dobra,22/24
Dobra,28
Dobra,54
Dobra,15
Dobra,13
Dobra,56/66
Dobra,87
Dobra,53
Dobra,10-sie
Jasna,14/16
Jasna,7
Jasna,15
Jasna,1
Jasna,5
Jasna,9
Jaworzyńska,3
Jaworzyńska,11
Jaworzyńska,6
Jaworzyńska,8
Jaworzyńska,5
Jaworzyńska,7
Jaworzyńska,4
Jaworzyńska,9
Jaworzyńska,1
Jazdów,1
Jazdów,9
Jazdów,2
Jazdów,1A
Jazdów,1B
Jazdów,12A
Jazdów,7
Jazdów,5A
Jazdów,10B
Jazdów,12
Jazdów,3
Jazdów,5
Jazdów,2A
Jazdów,10
Jazdów,10A
Jazdów,8A
Jazdów,8
Aleje Jerozolimskie,51
Aleje Jerozolimskie,4
Aleje Jerozolimskie,2
Przyłęcka,7
Przyłęcka,35
Przyłęcka,33
Przyłęcka,3
Przyłęcka,5
Przyłęcka,35A
Przyłęcka,11
Przyłęcka,26
Przyłęcka,22
Przyłęcka,16
Przyłęcka,23
Przyłęcka,17
Przyłęcka,45
Przyłęcka,25
Przyłęcka,10A
Przyłęcka,41
Przyłęcka,39
Przyłęcka,37
Przyłęcka,8
Przyłęcka,10
Przyłęcka,30
Przyłęcka,20
Przyłęcka,36
Przyłęcka,34
Przyłęcka,43
Przyłęcka,4
Przyłęcka,9
Przyłęcka,27
Przyłęcka,24
Przyłęcka,13
Przyłęcka,32
Przyłęcka,15A
Przyłęcka,14
Przyłęcka,19
Saperów,21
Saperów,4
Saperów,4A
Saperów,8A
Saperów,17
Saperów,6A
Scholastyków,10
Scholastyków,8
Scholastyków,4
Scholastyków,12
Scholastyków,6
Sekundowa,1
Sekundowa,2
Sekundowa,1B
Sekundowa,1A
Serwituty,17
Serwituty,3
Serwituty,10
Serwituty,15
Serwituty,11
Serwituty,25
Serwituty,9
Serwituty,5
Serwituty,23
Serwituty,38
Serwituty,19
Serwituty,21
Serwituty,15A
Serwituty,40A
Serwituty,1
Serwituty,13
Serwituty,3B
Serwituty,3A
Serwituty,14
Szyszkowa,56B
Szyszkowa,20
Szyszkowa,56
Szyszkowa,70
Szyszkowa,41
Szyszkowa,56A
Szyszkowa,20A
Szyszkowa,43
Szyszkowa,68
Szyszkowa,41A
Szyszkowa,46
Szyszkowa,9C
Szyszkowa,24
Szyszkowa,26
Szyszkowa,9B
Szyszkowa,44
Szyszkowa,31
Szyszkowa,17
Szyszkowa,58
Szyszkowa,50
Szyszkowa,56C
Szyszkowa,32
Szyszkowa,28
Szyszkowa,11
Szyszkowa,48
Szyszkowa,52
Szyszkowa,33
Szyszkowa,15
Szyszkowa,34
Szyszkowa,25
Szyszkowa,4
Szyszkowa,35/37
Szyszkowa,36
Słowicza,60
Parowcowa,45A
Parowcowa,31A
Parowcowa,4
Parowcowa,45
Parowcowa,37A
Parowcowa,10
Parowcowa,6C
Parowcowa,8B
Parowcowa,8C
Parowcowa,6D
Parowcowa,2A
Parowcowa,12
Parowcowa,39A
Parowcowa,53
Parowcowa,35A
Parowcowa,16A
Parowcowa,12B
Parowcowa,10B
Parowcowa,8
Parowcowa,47
Parowcowa,10E
Parowcowa,4A
Parowcowa,33A
Parowcowa,19
Parowcowa,29
Parowcowa,29A
Parowcowa,8E
Parowcowa,39
Parowcowa,35
Parowcowa,39B
Parowcowa,33
Parowcowa,51
Parowcowa,4C
Przyłęcka,15
Przyłęcka,12
Przyłęcka,28
Przyłęcka,1
Przyłęcka,47A
Płomyka,20
Płomyka,22
Płomyka,24
Płomyka,15
Płomyka,48
Płomyka,3
Płomyka,10B
Płomyka,33
Płomyka,10
Płomyka,15A
Płomyka,10D
Płomyka,10A
Płomyka,42
Płomyka,1
Płomyka,58
Płomyka,44
Płomyka,2
Płomyka,17
Płomyka,41
Płomyka,16
Płomyka,5
Płomyka,9A
Płomyka,11
Płomyka,7
Płomyka,39
Płomyka,50
Płomyka,46
Płomyka,31
Płomyka,43
Płomyka,8C
Płomyka,40
Serwituty,13A
Serwituty,42
Serwituty,22
Serwituty,20
Serwituty,35
Serwituty,29
Serwituty,26
Serwituty,31
Serwituty,16
Serwituty,18
Serwituty,7
Skibicka,23
Skibicka,1
Skibicka,36
Skibicka,5
Skibicka,21
Skibicka,38
Skibicka,25
Skibicka,27
Skibicka,3
Skibicka,4
Skibicka,26
Skibicka,31
Skibicka,32
Skibicka,6
Skibicka,30
Skibicka,28
Skibicka,34
Skibicka,29A
Skibicka,7
Skibicka,29
Sklepowa,18
Sklepowa,19
Sklepowa,10H
Sklepowa,24C
Słowicza,15A
Słowicza,6
Słowicza,10
Słowicza,5
Słowicza,18
Słowicza,21
Słowicza,26
Słowicza,39
Słowicza,31
Słowicza,15B
Słowicza,54A
Słowicza,23A
Słowicza,21A
Słowicza,37
Słowicza,35
Słowicza,33A
Słowicza,16A
Słowicza,59
Słowicza,55
Słowicza,43
Słowicza,58
Słowicza,52A
Słowicza,8
Słowicza,41
Słowicza,56
Słowicza,54
Słowicza,32
Słowicza,18A
Słowicza,35A
Słowicza,7
Słowicza,20A
Słowicza,13A
Słowicza,21B
Słowicza,25A
Słowicza,47
Parowcowa,37
Parowcowa,10A
Parowcowa,41
Parowcowa,4B
Parowcowa,32A
Parowcowa,6B
Parowcowa,12A
Parowcowa,2
Parowcowa,8A
Parowcowa,10C
Parowcowa,43
Parowcowa,10D
Parowcowa,27
Parowcowa,16
Parowcowa,32B
Parowcowa,32
Parowcowa,25
Parowcowa,24
Parowcowa,26
Parowcowa,6
Parowcowa,8D
Parowcowa,6A
Parowcowa,21
Parowcowa,49
Parowcowa,20
Patrolowa,8
Patrolowa,14
Patrolowa,16
Patrolowa,6
Patrolowa,12
Patrolowa,4
Patrolowa,10
Perlonowa,26
Perlonowa,22
Płomyka,38
Płomyka,36
Płomyka,32
Płomyka,28
Płomyka,26
Płomyka,11A
Płomyka,56
Płomyka,37
Płomyka,35
Płomyka,9
Płomyka,8
Płomyka,56A
Płomyka,1A
Płomyka,14
Płomyka,13
Płomyka,10C
Płomyka,30
Płomyka,29
Płomyka,54
Płomyka,8E
Płomyka,8D
Płomyka,8B
Płomyka,8A
Płomyka,10E
Płomyka,11B
Płomyka,34
Płomyka,12
Płużańska,32
Płużańska,23
Płużańska,15
Płużańska,25
Płużańska,18
Płużańska,21
Płużańska,11
Płużańska,19
Płużańska,30
Sklepowa,3A
Sklepowa,18A
Sklepowa,10I
Sklepowa,3
Sklepowa,10B
Sklepowa,21
Sklepowa,16C
Sklepowa,29A
Sklepowa,26
Sklepowa,5
Sklepowa,19A
Sklepowa,10F
Sklepowa,9
Sklepowa,11D
Sklepowa,11G
Sklepowa,18B
Sklepowa,27
Sklepowa,30
Sklepowa,22C
Sklepowa,22B
Sklepowa,22
Sklepowa,22A
Sklepowa,12C
Sklepowa,4
Sklepowa,8
Sklepowa,18C
Sklepowa,20A
Sklepowa,10C
Sklepowa,24
Sklepowa,25
Sklepowa,23
Sklepowa,12
Sklepowa,9A
Sklepowa,20C
Sklepowa,14I
Słowicza,7A
Słowicza,13
Słowicza,14
Słowicza,6A
Słowicza,62
Słowicza,12
Słowicza,16
Słowicza,23
Słowicza,25
Słowicza,27
Słowicza,24
Słowicza,11
Słowicza,15
Słowicza,8A
Słowicza,45
Słowicza,45A
Słowicza,3
Słowicza,4
Słowicza,4A
Słowicza,1
Słowicza,30
Słowicza,10A
Słowicza,43A
Słowicza,33
Słowicza,53
Słowicza,49
Słowicza,27A
Słowicza,20
Słowicza,17
Słowicza,9
Słowicza,57
Słowicza,52
Słowicza,61
Słowicza,29
Słowicza,31A
Perlonowa,32
Perlonowa,20
Perlonowa,30
Perlonowa,28
Pianistów,10
Pianistów,13
Pianistów,15
Pianistów,17
Pianistów,5
Pianistów,12
Pianistów,14
Pianistów,14A
Pianistów,18
Pianistów,22
Pianistów,8
Pianistów,3
Pianistów,2
Pianistów,24
Pianistów,4
Pianistów,10B
Pianistów,9
Pianistów,11
Pianistów,20
Pianistów,6
Pianistów,23
Pianistów,25
Pianistów,10A
Pilchowicka,21
Pilchowicka,29
Pilchowicka,17
Pilchowicka,16A
Pilchowicka,14
Pilchowicka,23
Płużańska,26
Płużańska,22
Płużańska,14
Płużańska,16
Płużańska,5A
Płużańska,5
Płużańska,28
Płużańska,28A
Płużańska,26A
Płużańska,20
Płużańska,12
Radarowa,48
Radarowa,13
Radarowa,62A/2
Radarowa,16A
Radarowa,14A
Radarowa,14
Radarowa,36
Radarowa,8A
Radarowa,6
Radarowa,6A
Radarowa,40
Radarowa,17
Radarowa,58
Radarowa,56
Radarowa,30
Radarowa,60
Radarowa,62B
Radarowa,38
Radarowa,30A
Radarowa,15
Radarowa,62
Radarowa,8
Radarowa,20
Radarowa,1
Sklepowa,14H
Sklepowa,14G
Sklepowa,14F
Sklepowa,14E
Sklepowa,14D
Sklepowa,14C
Sklepowa,14B
Sklepowa,14A
Sklepowa,14
Sklepowa,28
Sklepowa,24A
Sklepowa,8A
Sklepowa,16B
Sklepowa,16A
Sklepowa,10A
Sklepowa,13H
Sklepowa,13G
Sklepowa,13F
Sklepowa,13C
Sklepowa,13D
Sklepowa,13M
Sklepowa,13E
Sklepowa,13L
Sklepowa,13B
Sklepowa,13K
Sklepowa,13J
Sklepowa,17
Sklepowa,15
Sklepowa,6
Sklepowa,10
Sklepowa,20B
Sklepowa,10G
Sklepowa,10K
Sklepowa,10E
Słowicza,19
Słowicza,23B
Słowicza,11A
Słowicza,28
Tapicerska,17A
Tapicerska,16A
Tapicerska,2B
Tapicerska,18
Tapicerska,16
Tapicerska,15
Tapicerska,12
Tapicerska,3
Tapicerska,6
Tapicerska,4
Tapicerska,1
Tapicerska,10
Tapicerska,12A
Tapicerska,14A
Tapicerska,14
Tapicerska,8
Tapicerska,6A
Tapicerska,2A
Tapicerska,2
Tapicerska,17
Tapicerska,8A
Czesława Tańskiego,3
Czesława Tańskiego,5
Czesława Tańskiego,7
Techników,17
Techników,16
Techników,29
Techników,28
Techników,21
Pilchowicka,10
Pilchowicka,15
Pilchowicka,7
Pilchowicka,4A
Pilchowicka,4
Pilchowicka,3
Pilchowicka,25
Pilchowicka,27
Pilchowicka,8
Pilchowicka,16
Pilchowicka,18
Pilchowicka,13
Pilchowicka,11-wrz
Pilchowicka,5
Pilchowicka,19
Piątkowska,5
Piątkowska,7
Plastyczna,25
Plastyczna,13
Plastyczna,5
Plastyczna,39
Plastyczna,27
Plastyczna,31
Plastyczna,29
Plastyczna,11A
Plastyczna,35
Plastyczna,33
Plastyczna,11
Plastyczna,9
Plastyczna,10
Plastyczna,7
Plastyczna,37
Radarowa,12A
Radarowa,22
Radarowa,46
Radarowa,44
Radarowa,34
Radarowa,18
Radarowa,6B
Radarowa,28
Radarowa,9
Radarowa,62A/1
Radarowa,11
Radarowa,42
Radarowa,54
Radarowa,52
Radarowa,50A
Radarowa,50
Radarowa,24
Radarowa,16
Radarowa,31
Radarowa,65
Radarowa,4E
Radarowa,4D
Radarowa,4C
Radarowa,4
Radarowa,2A
Radarowa,4B
Radarowa,4A
Radarowa,10
Radarowa,32
Radarowa,26
Radarowa,12
Radarowa,10A
Radarowa,64
Rakowska,14
Rakowska,12
Sklepowa,10D
Sklepowa,20
Sklepowa,11A
Sklepowa,7A
Sklepowa,7
Sklepowa,13
Sklepowa,13A
Sklepowa,11F
Sklepowa,11E
Sklepowa,11C
Sklepowa,11B
Sklepowa,29
Sklepowa,11
Skromna,6
Skromna,12
Skromna,14
Skromna,8
Skromna,10
Skromna,4
Składowa,5
Składowa,2
Sobótki,1
Solipska,16
Solipska,10
Solipska,14
Solipska,4B
Solipska,7A
Solipska,9A
Solipska,8
Solipska,5
Solipska,22
Solipska,37
Solipska,37B
Solipska,3
Solipska,9
Techników,8
Techników,7
Techników,18
Techników,30
Techników,22
Techników,10
Techników,4
Techników,9
Techników,12
Techników,24
Techników,15
Techników,31
Techników,19
Techników,20A
Techników,11
Techników,14
Techników,16A
Techników,32
Techników,9A
Techników,35
Techników,5
Techników,26
Techników,20
Techników,25
Techników,13
Tomnicka,5C
Tomnicka,18
Tomnicka,15
Tomnicka,11A
Tomnicka,11
Tomnicka,6A
Tomnicka,14
Tomnicka,19
Tomnicka,23
Plastyczna,12
Plastyczna,15
Plastyczna,17
Podborska,9
Podborska,13
Podborska,6
Podborska,4
Podborska,11B
Podborska,11A
Podborska,11
Podborska,9A
Podborska,15
Podborska,9B
Pograniczna,5
Pograniczna,1
Pograniczna,3
Pograniczna,11
Pograniczna,9
Pograniczna,7
Pograniczna,04-lut
Pograniczna,8
Pola Karolińskie,2
Pola Karolińskie,4
Popas,3
Popas,10
Popas,10A
Popas,5
Popas,7
Popas,12
Popas,9
Popas,4
Popas,11
Popularna,16
Popularna,62
Rakowska,10
Rakowska,3
Rakowska,5
Rakowska,9
Rakowska,16
Rakowska,8
Rakowska,6
Rakowska,4
Rakowska,11
Rakowska,5A
Rakowska,14A
Rebusowa,8
Redaktorska,3
Redaktorska,18
Redaktorska,1
Redaktorska,6
Redaktorska,14
Redaktorska,7
Redaktorska,5
Redaktorska,24
Redaktorska,12
Redaktorska,20
Redaktorska,2
Redaktorska,8
Redaktorska,16
Redaktorska,26
Redaktorska,4
Redaktorska,10
Redaktorska,22
Redaktorska,1A
Rejonowa,17
Rejonowa,34A
Rejonowa,38
Solipska,28
Solipska,12A
Solipska,12
Solipska,4A
Solipska,1A
Solipska,26
Solipska,7C
Solipska,11
Solipska,14A
Solipska,24A
Solipska,7D
Solipska,29
Solipska,8A
Solipska,8B
Solipska,24
Solipska,35
Solipska,9B
Solipska,11A
Solipska,11B
Solipska,7
Solipska,27
Solipska,33
Solipska,17/19
Solipska,26A
Solipska,18
Solipska,20
Solipska,21
